transcript_id	gene_id	gene_name
C5_00380W_A-T	C5_00380W_A	C5_00380W_A
C5_03240W_A-T	C5_03240W_A	BUB3
C5_02530W_A-T	C5_02530W_A	UAP1
C5_01090C_A-T	C5_01090C_A	C5_01090C_A
C5_01600C_A-T	C5_01600C_A	SPB4
C5_03840W_A-T	C5_03840W_A	C5_03840W_A
C5_01820W_A-T	C5_01820W_A	STI1
C5_03950W_A-T	C5_03950W_A	C5_03950W_A
C5_05000C_A-T	C5_05000C_A	C5_05000C_A
C5_03090W_A-T	C5_03090W_A	VPS4
C5_01970C_A-T	C5_01970C_A	CDC24
C5_00100C_A-T	C5_00100C_A	C5_00100C_A
C5_01740C_A-T	C5_01740C_A	MTLA1
C5_02740W_A-T	C5_02740W_A	C5_02740W_A
C5_01210W_A-T	C5_01210W_A	VPS1
C5_03860W_A-T	C5_03860W_A	HAM1
C5_02560C_A-T	C5_02560C_A	C5_02560C_A
C5_01250W_A-T	C5_01250W_A	GPR1
C5_00900C_A-T	C5_00900C_A	URA4
C5_04990W_A-T	C5_04990W_A	C5_04990W_A
C5_00430W_A-T	C5_00430W_A	MET14
C5_01440C_A-T	C5_01440C_A	PFA5
C5_05030C_A-T	C5_05030C_A	RIM13
C5_00560W_A-T	C5_00560W_A	C5_00560W_A
C5_01280C_A-T	C5_01280C_A	NUF2
C5_02720W_A-T	C5_02720W_A	PEP12
C5_04000W_A-T	C5_04000W_A	RFC3
C5_03880C_A-T	C5_03880C_A	C5_03880C_A
C5_04350C_A-T	C5_04350C_A	C5_04350C_A
C5_00570W_A-T	C5_00570W_A	C5_00570W_A
C5_02940C_A-T	C5_02940C_A	MIG1
C5_02170C_A-T	C5_02170C_A	GCD11
C5_02380W_A-T	C5_02380W_A	C5_02380W_A
C5_05120W_A-T	C5_05120W_A	CCT3
C5_04230W_A-T	C5_04230W_A	MRV6
C5_00320W_A-T	C5_00320W_A	C5_00320W_A
C5_03680W_A-T	C5_03680W_A	FGR27
C5_05330C_A-T	C5_05330C_A	RER2
C5_03620W_A-T	C5_03620W_A	BTS1
C5_04720C_A-T	C5_04720C_A	C5_04720C_A
C5_04200W_A-T	C5_04200W_A	MRV3
C5_02490C_A-T	C5_02490C_A	TIF5
C5_01160C_A-T	C5_01160C_A	C5_01160C_A
C5_03440W_A-T	C5_03440W_A	C5_03440W_A
C5_05020C_A-T	C5_05020C_A	C5_05020C_A
C5_01380W_A-T	C5_01380W_A	CFL5
C5_03350W_A-T	C5_03350W_A	QCR2
C5_02320C_A-T	C5_02320C_A	C5_02320C_A
C5_04010C_A-T	C5_04010C_A	C5_04010C_A
C5_05080W_A-T	C5_05080W_A	GRF10
C5_05390C_A-T	C5_05390C_A	PGA4
C5_00390C_A-T	C5_00390C_A	C5_00390C_A
C5_04630W_A-T	C5_04630W_A	SPT4
C5_03060C_A-T	C5_03060C_A	TNA1
C5_00160W_A-T	C5_00160W_A	C5_00160W_A
C5_00490C_A-T	C5_00490C_A	BUD2
C5_04240C_A-T	C5_04240C_A	C5_04240C_A
C5_03790W_A-T	C5_03790W_A	GUK1
C5_03140C_A-T	C5_03140C_A	C5_03140C_A
C5_05340W_A-T	C5_05340W_A	C5_05340W_A
C5_03480C_A-T	C5_03480C_A	C5_03480C_A
C5_02270W_A-T	C5_02270W_A	THR4
C5_04640C_A-T	C5_04640C_A	C5_04640C_A
C5_05440C_A-T	C5_05440C_A	C5_05440C_A
C5_00200C_A-T	C5_00200C_A	BDF1
C5_02780W_A-T	C5_02780W_A	C5_02780W_A
C5_00350C_A-T	C5_00350C_A	C5_00350C_A
C5_04810W_A-T	C5_04810W_A	PFK1
C5_00140C_A-T	C5_00140C_A	C5_00140C_A
C5_03320C_A-T	C5_03320C_A	ZCF14
C5_00060C_A-T	C5_00060C_A	C5_00060C_A
C5_00410W_A-T	C5_00410W_A	C5_00410W_A
C5_05200C_A-T	C5_05200C_A	C5_05200C_A
C5_03250W_A-T	C5_03250W_A	RMS1
C5_03520W_A-T	C5_03520W_A	C5_03520W_A
C5_05260W_A-T	C5_05260W_A	PSY4
C5_00800C_A-T	C5_00800C_A	C5_00800C_A
C5_01330W_A-T	C5_01330W_A	C5_01330W_A
C5_01130W_A-T	C5_01130W_A	CYC3
C5_00310C_A-T	C5_00310C_A	C5_00310C_A
C5_01500C_A-T	C5_01500C_A	ZCF20
C5_02460C_A-T	C5_02460C_A	ECM331
C5_05490C_A-T	C5_05490C_A	HTS1
C5_02300C_A-T	C5_02300C_A	RET2
C5_03130W_A-T	C5_03130W_A	SUT1
C5_00740W_A-T	C5_00740W_A	CTF8
C5_04770W_A-T	C5_04770W_A	C5_04770W_A
C5_01870W_A-T	C5_01870W_A	C5_01870W_A
C5_02810W_A-T	C5_02810W_A	C5_02810W_A
C5_05130C_A-T	C5_05130C_A	C5_05130C_A
C5_04880C_A-T	C5_04880C_A	PUT2
C5_01390C_A-T	C5_01390C_A	SNM1
C5_00950C_A-T	C5_00950C_A	SET5
C5_04150C_A-T	C5_04150C_A	C5_04150C_A
C5_03340W_A-T	C5_03340W_A	C5_03340W_A
C5_01260W_A-T	C5_01260W_A	C5_01260W_A
C5_03920C_A-T	C5_03920C_A	C5_03920C_A
C5_00080C_A-T	C5_00080C_A	C5_00080C_A
C5_02340C_A-T	C5_02340C_A	CST20
C5_02260C_A-T	C5_02260C_A	PTH1
C5_02710W_A-T	C5_02710W_A	TRR1
C5_05350W_A-T	C5_05350W_A	C5_05350W_A
C5_01400W_A-T	C5_01400W_A	SEF2
C5_04340W_A-T	C5_04340W_A	C5_04340W_A
C5_05300W_A-T	C5_05300W_A	RIB5
C5_01340W_A-T	C5_01340W_A	HST3
C5_01770C_A-T	C5_01770C_A	OBPA
C5_03300C_A-T	C5_03300C_A	C5_03300C_A
C5_02570W_A-T	C5_02570W_A	MNN13
C5_00510W_A-T	C5_00510W_A	C5_00510W_A
C5_04600C_A-T	C5_04600C_A	GRR1
C5_02840C_A-T	C5_02840C_A	HSL1
C5_03470C_A-T	C5_03470C_A	C5_03470C_A
C5_00500W_A-T	C5_00500W_A	NAM7
C5_01800C_A-T	C5_01800C_A	HIP1
C5_03420W_A-T	C5_03420W_A	tE(UUC)5
C5_03970W_A-T	C5_03970W_A	C5_03970W_A
C5_03020W_A-T	C5_03020W_A	CCC2
C5_02190C_A-T	C5_02190C_A	C5_02190C_A
C5_04860C_A-T	C5_04860C_A	C5_04860C_A
C5_04620C_A-T	C5_04620C_A	C5_04620C_A
C5_01530C_A-T	C5_01530C_A	C5_01530C_A
C5_01730W_A-T	C5_01730W_A	C5_01730W_A
C5_00340W_A-T	C5_00340W_A	C5_00340W_A
C5_04980W_A-T	C5_04980W_A	C5_04980W_A
C5_02990W_A-T	C5_02990W_A	C5_02990W_A
C5_00910C_A-T	C5_00910C_A	TRX2
C5_05470W_A-T	C5_05470W_A	EST1
C5_05040W_A-T	C5_05040W_A	GPI10
C5_00440C_A-T	C5_00440C_A	VPS2
C5_01360W_A-T	C5_01360W_A	CFL4
C5_04460C_A-T	C5_04460C_A	C5_04460C_A
C5_02470W_A-T	C5_02470W_A	INT1
C5_04440C_A-T	C5_04440C_A	SFC1
C5_04650C_A-T	C5_04650C_A	MSM1
C5_01220W_A-T	C5_01220W_A	C5_01220W_A
C5_04370C_A-T	C5_04370C_A	PGA37
C5_03050C_A-T	C5_03050C_A	PGA58
C5_01580C_A-T	C5_01580C_A	CEF3
C5_05070W_A-T	C5_05070W_A	C5_05070W_A
C5_04820W_A-T	C5_04820W_A	C5_04820W_A
C5_05180W_A-T	C5_05180W_A	C5_05180W_A
C5_04330W_A-T	C5_04330W_A	C5_04330W_A
C5_01020C_A-T	C5_01020C_A	C5_01020C_A
C5_02040W_A-T	C5_02040W_A	C5_02040W_A
C5_00290W_A-T	C5_00290W_A	DUS4
C5_02230W_A-T	C5_02230W_A	C5_02230W_A
C5_03830C_A-T	C5_03830C_A	C5_03830C_A
C5_02160W_A-T	C5_02160W_A	SST2
C5_04260W_A-T	C5_04260W_A	RNY1-B
C5_02210W_A-T	C5_02210W_A	C5_02210W_A
C5_05140W_A-T	C5_05140W_A	C5_05140W_A
C5_02520W_A-T	C5_02520W_A	C5_02520W_A
C5_00330C_A-T	C5_00330C_A	C5_00330C_A
C5_00550C_A-T	C5_00550C_A	C5_00550C_A
C6_00910C_A-T	C6_00910C_A	C6_00910C_A
C6_02150C_A-T	C6_02150C_A	LPE10
C6_00900C_A-T	C6_00900C_A	C6_00900C_A
C6_03270C_A-T	C6_03270C_A	AYR2
C6_01040C_A-T	C6_01040C_A	C6_01040C_A
C6_01690W_A-T	C6_01690W_A	ACF2
C6_03740W_A-T	C6_03740W_A	C6_03740W_A
C6_03540W_A-T	C6_03540W_A	C6_03540W_A
C6_04040C_A-T	C6_04040C_A	RVS167
C6_02430W_A-T	C6_02430W_A	C6_02430W_A
C6_01510W_A-T	C6_01510W_A	OYE23
C6_00310W_A-T	C6_00310W_A	C6_00310W_A
C6_02650C_A-T	C6_02650C_A	C6_02650C_A
C6_03240W_A-T	C6_03240W_A	C6_03240W_A
C6_02530C_A-T	C6_02530C_A	C6_02530C_A
C6_04070C_A-T	C6_04070C_A	C6_04070C_A
C6_00520W_A-T	C6_00520W_A	C6_00520W_A
C6_03090W_A-T	C6_03090W_A	C6_03090W_A
C6_04480C_A-T	C6_04480C_A	C6_04480C_A
C6_02510C_A-T	C6_02510C_A	ASG7
C6_01000C_A-T	C6_01000C_A	C6_01000C_A
C6_04320C_A-T	C6_04320C_A	C6_04320C_A
C6_00410C_A-T	C6_00410C_A	SRO77
C6_00750C_A-T	C6_00750C_A	PGK1
C6_01370W_A-T	C6_01370W_A	PBN1
C6_04450W_A-T	C6_04450W_A	C6_04450W_A
C6_02000W_A-T	C6_02000W_A	PLB2
C6_00760W_A-T	C6_00760W_A	FES1
C6_00200C_A-T	C6_00200C_A	C6_00200C_A
C6_02010C_A-T	C6_02010C_A	GPD2
C6_04600W_A-T	C6_04600W_A	DAC1
C6_04370W_A-T	C6_04370W_A	C6_04370W_A
C6_04590C_A-T	C6_04590C_A	NAG1
C6_01330C_A-T	C6_01330C_A	C6_01330C_A
C6_01480W_A-T	C6_01480W_A	C6_01480W_A
C6_00030W_A-T	C6_00030W_A	TLO13
C6_02350C_A-T	C6_02350C_A	PUS1
C6_03880W_A-T	C6_03880W_A	C6_03880W_A
C6_03730C_A-T	C6_03730C_A	C6_03730C_A
C6_03860C_A-T	C6_03860C_A	PGA61
C6_04270W_A-T	C6_04270W_A	CDC39
C6_04170C_A-T	C6_04170C_A	SEC5
C6_02340W_A-T	C6_02340W_A	HRR25
C6_01860C_A-T	C6_01860C_A	HCH1
C6_00250W_A-T	C6_00250W_A	C6_00250W_A
C6_04410C_A-T	C6_04410C_A	C6_04410C_A
C6_03440W_A-T	C6_03440W_A	CCM1
C6_00560W_A-T	C6_00560W_A	C6_00560W_A
C6_02020C_A-T	C6_02020C_A	C6_02020C_A
C6_00020W_A-T	C6_00020W_A	C6_00020W_A
C6_02860W_A-T	C6_02860W_A	STE23
C6_01830W_A-T	C6_01830W_A	CTA1
C6_00890W_A-T	C6_00890W_A	C6_00890W_A
C6_01770W_A-T	C6_01770W_A	RAD18
C6_00710W_A-T	C6_00710W_A	C6_00710W_A
C6_03930W_A-T	C6_03930W_A	OPT8
C6_04160C_A-T	C6_04160C_A	SPB1
C6_03180C_A-T	C6_03180C_A	C6_03180C_A
C6_04280W_A-T	C6_04280W_A	C6_04280W_A
C6_02370C_A-T	C6_02370C_A	C6_02370C_A
C6_01010W_A-T	C6_01010W_A	KAR5
C6_00940C_A-T	C6_00940C_A	C6_00940C_A
C6_00630W_A-T	C6_00630W_A	C6_00630W_A
C6_03430C_A-T	C6_03430C_A	C6_03430C_A
C6_04650W_A-T	C6_04650W_A	C6_04650W_A
C6_03670C_A-T	C6_03670C_A	C6_03670C_A
C6_03640W_A-T	C6_03640W_A	NOG2
C6_01340C_A-T	C6_01340C_A	C6_01340C_A
C6_03720W_A-T	C6_03720W_A	ALA1
C6_02910W_A-T	C6_02910W_A	POP4
C6_02960W_A-T	C6_02960W_A	C6_02960W_A
C6_02420W_A-T	C6_02420W_A	C6_02420W_A
C6_03580W_A-T	C6_03580W_A	CCZ1
C6_04130C_A-T	C6_04130C_A	ALS4
C6_00230W_A-T	C6_00230W_A	C6_00230W_A
C6_01910W_A-T	C6_01910W_A	ADK1
C6_01570C_A-T	C6_01570C_A	FGR47
C6_02800W_A-T	C6_02800W_A	C6_02800W_A
C6_02680W_A-T	C6_02680W_A	C6_02680W_A
C6_02180W_A-T	C6_02180W_A	C6_02180W_A
C6_03820C_A-T	C6_03820C_A	C6_03820C_A
C6_01150W_A-T	C6_01150W_A	CDC20
C6_01990W_A-T	C6_01990W_A	PLB1
C6_00700C_A-T	C6_00700C_A	C6_00700C_A
C6_02670C_A-T	C6_02670C_A	WSC2
C6_01930W_A-T	C6_01930W_A	YHM1
C6_04310W_A-T	C6_04310W_A	PEX11
C6_00180C_A-T	C6_00180C_A	C6_00180C_A
C6_01280W_A-T	C6_01280W_A	EXO84
C6_02730W_A-T	C6_02730W_A	SAC6
C6_00810C_A-T	C6_00810C_A	C6_00810C_A
C6_02270C_A-T	C6_02270C_A	ALG11
C6_02780C_A-T	C6_02780C_A	MIF2
C6_02920C_A-T	C6_02920C_A	VPS51
C6_00420W_A-T	C6_00420W_A	DPM2
C6_02850W_A-T	C6_02850W_A	RAV2
C6_01960W_A-T	C6_01960W_A	C6_01960W_A
C6_03450C_A-T	C6_03450C_A	NAM2
C6_01530C_A-T	C6_01530C_A	C6_01530C_A
C6_03550C_A-T	C6_03550C_A	C6_03550C_A
C6_01260W_A-T	C6_01260W_A	C6_01260W_A
C6_00400C_A-T	C6_00400C_A	C6_00400C_A
C6_00380C_A-T	C6_00380C_A	C6_00380C_A
C6_00500C_A-T	C6_00500C_A	C6_00500C_A
C6_03480W_A-T	C6_03480W_A	YMX6
C6_03940C_A-T	C6_03940C_A	PBP2
C6_00320C_A-T	C6_00320C_A	DNA2
C6_02620C_A-T	C6_02620C_A	C6_02620C_A
C6_00470C_A-T	C6_00470C_A	FET99
C6_00860W_A-T	C6_00860W_A	GPX1
C6_00340C_A-T	C6_00340C_A	OCT1
C6_03760C_A-T	C6_03760C_A	SHM2
C6_01730W_A-T	C6_01730W_A	FGR37
C6_01810W_A-T	C6_01810W_A	C6_01810W_A
C6_02380W_A-T	C6_02380W_A	MRH4
C6_02540C_A-T	C6_02540C_A	C6_02540C_A
C6_04080W_A-T	C6_04080W_A	MAP2
C6_01680C_A-T	C6_01680C_A	C6_01680C_A
C6_03870C_A-T	C6_03870C_A	tA(UGC)2
C6_00820W_A-T	C6_00820W_A	SUN41
C6_03050C_A-T	C6_03050C_A	C6_03050C_A
C6_03020W_A-T	C6_03020W_A	PEP3
C6_02060W_A-T	C6_02060W_A	SLM2
C6_03990C_A-T	C6_03990C_A	C6_03990C_A
C6_04620C_A-T	C6_04620C_A	NAG4
C6_01220C_A-T	C6_01220C_A	C6_01220C_A
C6_00990W_A-T	C6_00990W_A	RIM9
C6_02520W_A-T	C6_02520W_A	ISA1
C6_00280W_A-T	C6_00280W_A	CPH2
C6_02580W_A-T	C6_02580W_A	C6_02580W_A
C6_00740W_A-T	C6_00740W_A	FAT1
C6_02040W_A-T	C6_02040W_A	MCR1
C6_04330W_A-T	C6_04330W_A	NOP8
C6_03260W_A-T	C6_03260W_A	C6_03260W_A
C6_02220W_A-T	C6_02220W_A	SAR1
C6_01700W_A-T	C6_01700W_A	RPL32
C6_03750C_A-T	C6_03750C_A	SBA1
C6_01050W_A-T	C6_01050W_A	C6_01050W_A
C6_01920C_A-T	C6_01920C_A	C6_01920C_A
C6_01670W_A-T	C6_01670W_A	MAE1
C6_03150C_A-T	C6_03150C_A	C6_03150C_A
C6_02630C_A-T	C6_02630C_A	C6_02630C_A
C6_02980C_A-T	C6_02980C_A	C6_02980C_A
C6_01560W_A-T	C6_01560W_A	C6_01560W_A
C6_00640C_A-T	C6_00640C_A	C6_00640C_A
C6_00110C_A-T	C6_00110C_A	C6_00110C_A
C6_00510C_A-T	C6_00510C_A	RAD52
C6_03080C_A-T	C6_03080C_A	ADO1
C6_00080C_A-T	C6_00080C_A	C6_00080C_A
C6_03340C_A-T	C6_03340C_A	GLC3
C6_00840W_A-T	C6_00840W_A	GPX2
C6_03910C_A-T	C6_03910C_A	C6_03910C_A
C6_00790C_A-T	C6_00790C_A	CTR1
C6_02890C_A-T	C6_02890C_A	HPD1
C6_04350C_A-T	C6_04350C_A	FLO8
C6_03920W_A-T	C6_03920W_A	SNF4
C6_00290W_A-T	C6_00290W_A	C6_00290W_A
C6_02810C_A-T	C6_02810C_A	C6_02810C_A
C6_03500C_A-T	C6_03500C_A	SAP4
C6_04200C_A-T	C6_04200C_A	C6_04200C_A
C6_01460C_A-T	C6_01460C_A	C6_01460C_A
C6_03250W_A-T	C6_03250W_A	BMT4
C6_04220C_A-T	C6_04220C_A	HBR2
C6_01120C_A-T	C6_01120C_A	C6_01120C_A
C6_01320W_A-T	C6_01320W_A	TRA1
C6_00090W_A-T	C6_00090W_A	SDH7
C6_03960W_A-T	C6_03960W_A	C6_03960W_A
C6_01890C_A-T	C6_01890C_A	DBP9
C6_02820W_A-T	C6_02820W_A	C6_02820W_A
C6_00490W_A-T	C6_00490W_A	C6_00490W_A
C6_04490W_A-T	C6_04490W_A	LIP4
C6_01080C_A-T	C6_01080C_A	C6_01080C_A
C6_00370C_A-T	C6_00370C_A	NOP5
C6_03000C_A-T	C6_03000C_A	C6_03000C_A
C6_00550W_A-T	C6_00550W_A	C6_00550W_A
C6_02570C_A-T	C6_02570C_A	SEC20
C6_00350W_A-T	C6_00350W_A	PKH3
C6_00220C_A-T	C6_00220C_A	C6_00220C_A
C6_02660C_A-T	C6_02660C_A	C6_02660C_A
C6_04530C_A-T	C6_04530C_A	C6_04530C_A
C6_01140C_A-T	C6_01140C_A	ARC18
C6_01880W_A-T	C6_01880W_A	C6_01880W_A
C6_04470C_A-T	C6_04470C_A	C6_04470C_A
C6_02690C_A-T	C6_02690C_A	C6_02690C_A
C6_00100C_A-T	C6_00100C_A	HET1
C6_02950C_A-T	C6_02950C_A	C6_02950C_A
C6_02720C_A-T	C6_02720C_A	C6_02720C_A
C6_00570C_A-T	C6_00570C_A	NHX1
C6_02290C_A-T	C6_02290C_A	C6_02290C_A
C6_02870W_A-T	C6_02870W_A	RNH1
C6_00580W_A-T	C6_00580W_A	C6_00580W_A
C6_03410C_A-T	C6_03410C_A	APA2
C6_00850W_A-T	C6_00850W_A	C6_00850W_A
C6_00300C_A-T	C6_00300C_A	STV1
C6_00240C_A-T	C6_00240C_A	C6_00240C_A
C6_00950C_A-T	C6_00950C_A	TOP1
C6_01170W_A-T	C6_01170W_A	CIC1
C6_03460W_A-T	C6_03460W_A	C6_03460W_A
C6_01210W_A-T	C6_01210W_A	C6_01210W_A
C6_04510C_A-T	C6_04510C_A	C6_04510C_A
C6_03140C_A-T	C6_03140C_A	MDL2
C6_00480C_A-T	C6_00480C_A	FET31
C6_01850W_A-T	C6_01850W_A	C6_01850W_A
C6_02100W_A-T	C6_02100W_A	C6_02100W_A
C6_02990W_A-T	C6_02990W_A	C6_02990W_A
C6_01070C_A-T	C6_01070C_A	CIP1
C6_02490C_A-T	C6_02490C_A	C6_02490C_A
C6_02940C_A-T	C6_02940C_A	C6_02940C_A
C6_02390W_A-T	C6_02390W_A	C6_02390W_A
C6_03770C_A-T	C6_03770C_A	ORM1
C6_02200C_A-T	C6_02200C_A	C6_02200C_A
C6_02240C_A-T	C6_02240C_A	RPL10A
C6_02400W_A-T	C6_02400W_A	C6_02400W_A
C6_03790C_A-T	C6_03790C_A	HGT10
C6_01430C_A-T	C6_01430C_A	FRP6
C6_02310W_A-T	C6_02310W_A	C6_02310W_A
C6_03030W_A-T	C6_03030W_A	SAP5
C6_03800C_A-T	C6_03800C_A	C6_03800C_A
C6_03690W_A-T	C6_03690W_A	ALS5
C6_00980C_A-T	C6_00980C_A	C6_00980C_A
C6_02300C_A-T	C6_02300C_A	C6_02300C_A
C6_04570W_A-T	C6_04570W_A	NAG6
C6_02740W_A-T	C6_02740W_A	C6_02740W_A
C6_03390W_A-T	C6_03390W_A	C6_03390W_A
C6_03570W_A-T	C6_03570W_A	C6_03570W_A
C6_00450C_A-T	C6_00450C_A	C6_00450C_A
C6_02640C_A-T	C6_02640C_A	C6_02640C_A
C6_02460C_A-T	C6_02460C_A	C6_02460C_A
C6_02250W_A-T	C6_02250W_A	C6_02250W_A
C6_00120W_A-T	C6_00120W_A	C6_00120W_A
C6_03300C_A-T	C6_03300C_A	C6_03300C_A
C6_02070C_A-T	C6_02070C_A	RPL23A
C6_01360W_A-T	C6_01360W_A	C6_01360W_A
C6_04190C_A-T	C6_04190C_A	C6_04190C_A
C6_03620C_A-T	C6_03620C_A	C6_03620C_A
C6_04180W_A-T	C6_04180W_A	C6_04180W_A
C6_02320C_A-T	C6_02320C_A	IPL1
C6_02590C_A-T	C6_02590C_A	MOB1
C6_04030W_A-T	C6_04030W_A	ALG2
C6_01490C_A-T	C6_01490C_A	C6_01490C_A
C6_02480W_A-T	C6_02480W_A	C6_02480W_A
C6_00880W_A-T	C6_00880W_A	PEX7
C6_01250W_A-T	C6_01250W_A	C6_01250W_A
C6_01500C_A-T	C6_01500C_A	TRY5
C6_02280W_A-T	C6_02280W_A	C6_02280W_A
C6_01980C_A-T	C6_01980C_A	C6_01980C_A
C6_02900C_A-T	C6_02900C_A	C6_02900C_A
C6_04360C_A-T	C6_04360C_A	GLE2
C6_01180C_A-T	C6_01180C_A	EBP1
C6_00150W_A-T	C6_00150W_A	ARD
C6_03510C_A-T	C6_03510C_A	C6_03510C_A
C6_00650C_A-T	C6_00650C_A	RPS13
C6_01870C_A-T	C6_01870C_A	C6_01870C_A
C6_02230W_A-T	C6_02230W_A	C6_02230W_A
C6_03060W_A-T	C6_03060W_A	PGA60
C6_03810W_A-T	C6_03810W_A	C6_03810W_A
C6_01400W_A-T	C6_01400W_A	C6_01400W_A
C6_03200W_A-T	C6_03200W_A	C6_03200W_A
C6_02550W_A-T	C6_02550W_A	C6_02550W_A
C6_03420W_A-T	C6_03420W_A	C6_03420W_A
C6_02440C_A-T	C6_02440C_A	PRP45
C6_00730W_A-T	C6_00730W_A	C6_00730W_A
C6_01090C_A-T	C6_01090C_A	C6_01090C_A
C6_00970C_A-T	C6_00970C_A	HAL21
C6_00270W_A-T	C6_00270W_A	C6_00270W_A
C6_00540W_A-T	C6_00540W_A	MUS81
C6_03210C_A-T	C6_03210C_A	C6_03210C_A
C6_04340W_A-T	C6_04340W_A	C6_04340W_A
C6_01300W_A-T	C6_01300W_A	C6_01300W_A
C6_03070C_A-T	C6_03070C_A	C6_03070C_A
C6_03700W_A-T	C6_03700W_A	ALS1
C6_01440C_A-T	C6_01440C_A	FRP5
C6_01100W_A-T	C6_01100W_A	SEC9
C6_02770W_A-T	C6_02770W_A	MRT4
C6_03830W_A-T	C6_03830W_A	SAL6
C6_00160W_A-T	C6_00160W_A	PGA48
C6_02880W_A-T	C6_02880W_A	C6_02880W_A
C6_04300W_A-T	C6_04300W_A	C6_04300W_A
C6_04150W_A-T	C6_04150W_A	C6_04150W_A
C6_03330C_A-T	C6_03330C_A	C6_03330C_A
C6_02090C_A-T	C6_02090C_A	C6_02090C_A
C6_00610C_A-T	C6_00610C_A	C6_00610C_A
C6_03470W_A-T	C6_03470W_A	C6_03470W_A
C6_02130C_A-T	C6_02130C_A	CTF5
C6_03710W_A-T	C6_03710W_A	ALS9
C6_00590W_A-T	C6_00590W_A	SLY41
C6_01750C_A-T	C6_01750C_A	C6_01750C_A
C6_00070C_A-T	C6_00070C_A	PGA25
C6_03190C_A-T	C6_03190C_A	C6_03190C_A
C6_02600W_A-T	C6_02600W_A	NAB3
C6_01610W_A-T	C6_01610W_A	ANB1
C6_00720C_A-T	C6_00720C_A	COX15
C6_03400C_A-T	C6_03400C_A	QCR7
C6_00360C_A-T	C6_00360C_A	C6_00360C_A
C6_02190C_A-T	C6_02190C_A	C6_02190C_A
C6_04140C_A-T	C6_04140C_A	C6_04140C_A
C6_00670W_A-T	C6_00670W_A	CDC14
C6_03350C_A-T	C6_03350C_A	ARP4
C6_03780C_A-T	C6_03780C_A	C6_03780C_A
C6_03850C_A-T	C6_03850C_A	IHD1
C6_02410W_A-T	C6_02410W_A	C6_02410W_A
C6_02560W_A-T	C6_02560W_A	C6_02560W_A
C6_00210W_A-T	C6_00210W_A	C6_00210W_A
C6_03610W_A-T	C6_03610W_A	FGR17
C6_04550C_A-T	C6_04550C_A	C6_04550C_A
C6_00330C_A-T	C6_00330C_A	GNP1
C6_00870C_A-T	C6_00870C_A	ILV5
C6_03590C_A-T	C6_03590C_A	C6_03590C_A
C6_02360W_A-T	C6_02360W_A	NIP7
C6_02500C_A-T	C6_02500C_A	GCV1
C6_00690W_A-T	C6_00690W_A	C6_00690W_A
C6_00830C_A-T	C6_00830C_A	CAN3
C6_02970C_A-T	C6_02970C_A	C6_02970C_A
C6_01160W_A-T	C6_01160W_A	RCN1
C6_03360C_A-T	C6_03360C_A	C6_03360C_A
C6_03040C_A-T	C6_03040C_A	C6_03040C_A
C6_01030W_A-T	C6_01030W_A	HAL22
C6_01950C_A-T	C6_01950C_A	C6_01950C_A
C6_02210W_A-T	C6_02210W_A	C6_02210W_A
C6_03950C_A-T	C6_03950C_A	SWC5
C6_03660C_A-T	C6_03660C_A	CDC50
C6_04380W_A-T	C6_04380W_A	ALS2
C6_03900W_A-T	C6_03900W_A	NUP82
C6_01900C_A-T	C6_01900C_A	DOG1
C6_02930W_A-T	C6_02930W_A	C6_02930W_A
C6_01630W_A-T	C6_01630W_A	TIF3
C6_01540C_A-T	C6_01540C_A	C6_01540C_A
C6_03110C_A-T	C6_03110C_A	ASA1
C6_00960W_A-T	C6_00960W_A	CAN1
C6_01740C_A-T	C6_01740C_A	ATG15
C6_00920W_A-T	C6_00920W_A	C6_00920W_A
C6_00780W_A-T	C6_00780W_A	SEC8
C6_00390W_A-T	C6_00390W_A	C6_00390W_A
C6_01380C_A-T	C6_01380C_A	C6_01380C_A
C6_01760W_A-T	C6_01760W_A	SEC12
C6_03100W_A-T	C6_03100W_A	SHE3
C6_00530C_A-T	C6_00530C_A	C6_00530C_A
C6_02120W_A-T	C6_02120W_A	CHC1
C6_04110W_A-T	C6_04110W_A	C6_04110W_A
C6_00130C_A-T	C6_00130C_A	VID27
C6_04250W_A-T	C6_04250W_A	C6_04250W_A
C6_03890C_A-T	C6_03890C_A	SKI8
C6_01290C_A-T	C6_01290C_A	QDR3
C6_04560W_A-T	C6_04560W_A	C6_04560W_A
C6_01130W_A-T	C6_01130W_A	C6_01130W_A
C6_01590W_A-T	C6_01590W_A	C6_01590W_A
C6_01780C_A-T	C6_01780C_A	C6_01780C_A
C6_03120W_A-T	C6_03120W_A	POL5
C6_02050W_A-T	C6_02050W_A	DBR1
C6_02830W_A-T	C6_02830W_A	MNN45
C6_04580W_A-T	C6_04580W_A	HXK1
C6_04610C_A-T	C6_04610C_A	NAG3
C6_00190W_A-T	C6_00190W_A	RTT106
C6_02160W_A-T	C6_02160W_A	C6_02160W_A
C6_03520C_A-T	C6_03520C_A	C6_03520C_A
C6_04050W_A-T	C6_04050W_A	C6_04050W_A
C6_01190C_A-T	C6_01190C_A	VPS15
C6_03010W_A-T	C6_03010W_A	TEL1
C6_03380W_A-T	C6_03380W_A	C6_03380W_A
C6_01520W_A-T	C6_01520W_A	C6_01520W_A
C6_01410C_A-T	C6_01410C_A	OYE2
C6_03230W_A-T	C6_03230W_A	ARG3
